purchase_order_id,supplier_id,product_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,purchase_order_status,unit_cost
380,204,935,2025-01-07,2025-02-02,2025-02-12,276,Received,60.44
381,212,1669,2023-09-27,2023-11-08,NULL,754,Cancelled,17.53
382,146,1958,2019-07-18,2019-08-23,NULL,694,Ordered,208.14
383,49,1399,2019-08-19,2019-09-21,NULL,1406,Pending,63.47
384,14,1661,2020-08-15,2020-09-09,NULL,224,Ordered,46.27
385,219,679,2020-07-24,2020-08-19,NULL,2223,Ordered,17.23
386,203,955,2019-07-01,2019-07-16,2019-07-22,1229,Received,26.59
387,116,1796,2017-10-23,2017-11-14,2017-11-12,507,Received,18.96
388,27,1023,2020-09-28,2020-11-11,2020-11-20,688,Received,59.57
389,218,499,2025-12-11,2025-12-29,2025-12-31,1021,Received,238.71
390,129,1381,2023-04-25,2023-06-07,NULL,1229,Ordered,46.65
391,8,886,2025-07-26,2025-08-20,NULL,1129,Ordered,126.74
392,27,214,2022-09-11,2022-09-28,NULL,411,Pending,97.42
393,43,1950,2019-07-20,2019-08-13,2019-08-21,2325,Received,5.99
394,14,161,2022-01-07,2022-02-08,NULL,750,Pending,39.38
395,144,960,2016-07-17,2016-08-17,2016-08-18,291,Received,88.38
396,21,599,2019-05-30,2019-06-23,2019-06-29,1449,Received,14.11
397,206,1135,2020-11-02,2020-12-07,NULL,945,Pending,109.5
398,177,1355,2022-05-04,2022-05-19,2022-05-26,642,Received,72.44
399,206,1896,2023-02-01,2023-02-28,NULL,754,Ordered,80.64
400,39,1204,2021-03-10,2021-03-25,2021-04-01,757,Received,18.63
401,64,1576,2020-12-17,2021-01-19,2021-01-28,931,Received,201.49
402,165,908,2018-09-04,2018-10-07,2018-10-15,2000,Received,27.38
403,175,875,2021-04-09,2021-05-19,2021-05-19,247,Received,89.44
404,72,1756,2025-07-21,2025-08-24,NULL,807,Pending,41.35
405,177,697,2024-07-01,2024-08-09,2024-08-11,317,Received,149.56
406,183,196,2018-03-27,2018-04-30,2018-04-28,353,Received,22.24
407,158,168,2017-05-21,2017-06-13,2017-06-14,2720,Received,47.83
408,94,1501,2021-09-10,2021-10-20,2021-10-30,933,Received,95.67
409,244,229,2022-11-14,2022-12-18,2022-12-26,881,Delayed,18.61
410,210,96,2019-11-22,2019-12-16,2019-12-21,1000,Received,113.69
411,241,2000,2024-09-21,2024-10-24,2024-10-22,1135,Received,34.55
412,108,1020,2024-01-19,2024-03-02,2024-03-02,898,Delayed,17.68
413,183,261,2023-04-08,2023-04-25,2023-05-01,769,Received,32.31
414,36,370,2018-10-14,2018-11-27,2018-11-24,1965,Received,22.6
415,106,462,2018-07-13,2018-08-04,NULL,882,Pending,118.87
416,244,1246,2016-10-13,2016-11-21,2016-11-24,675,Received,31.18
417,74,1728,2018-12-27,2019-01-22,2019-01-23,2265,Received,47.4
418,4,1413,2021-04-16,2021-05-28,NULL,738,Ordered,39.36
419,136,215,2025-01-14,2025-02-04,2025-02-02,1588,Received,23.96
420,47,397,2017-04-08,2017-05-15,NULL,621,Ordered,63.46
421,15,1283,2020-09-06,2020-10-15,2020-10-12,782,Received,73.82
422,48,1119,2022-11-02,2022-12-16,2022-12-15,627,Received,86.29
423,123,678,2018-06-26,2018-07-18,2018-07-24,3719,Received,16.7
424,194,130,2023-07-03,2023-08-05,2023-08-10,1190,Received,226.96
425,179,1651,2021-06-25,2021-08-09,NULL,134,Ordered,224.89
426,233,1368,2018-12-24,2019-01-30,2019-01-28,2590,Received,17.53
427,115,1538,2023-02-06,2023-03-11,NULL,1388,Ordered,22.39
428,177,944,2016-08-05,2016-08-20,2016-08-21,1284,Received,87.35
429,4,1515,2024-01-19,2024-02-16,NULL,274,Ordered,30.8
430,205,1114,2024-03-28,2024-05-05,2024-05-12,1272,Received,29.95
431,184,1799,2017-08-09,2017-08-30,2017-09-03,820,Received,45.25
432,91,373,2020-10-16,2020-11-25,NULL,1352,Ordered,168.82
433,236,801,2018-04-19,2018-06-02,NULL,455,Pending,14.13
434,125,1935,2026-02-13,2026-03-07,2026-03-12,1456,Received,154.57
435,164,655,2021-09-20,2021-11-03,2021-11-05,570,Received,41.92
436,228,777,2017-01-15,2017-02-19,2017-02-26,838,Received,42.0
437,63,1256,2019-01-12,2019-02-11,2019-02-11,1342,Received,35.62
438,228,957,2025-01-08,2025-02-10,2025-02-11,821,Received,52.53
439,170,1008,2021-02-07,2021-03-06,NULL,1082,Ordered,7.36
440,13,1301,2024-07-21,2024-08-26,2024-09-04,394,Received,16.08
441,206,398,2023-03-20,2023-04-10,2023-04-15,504,Received,74.86
442,164,655,2026-06-02,2026-07-08,2026-07-17,143,Delayed,38.67
443,2,1834,2022-06-30,2022-08-01,2022-07-30,1005,Delayed,232.48
444,190,1942,2026-01-15,2026-02-14,NULL,1203,Ordered,52.13
445,1,1573,2025-06-15,2025-07-16,2025-07-24,211,Delayed,102.39
446,9,1005,2022-09-01,2022-09-30,2022-10-07,331,Received,41.48
447,61,1086,2023-09-25,2023-10-23,2023-10-26,583,Received,76.22
448,116,72,2021-08-02,2021-08-22,NULL,663,Ordered,86.87
449,93,1720,2024-11-05,2024-11-29,2024-12-03,508,Received,71.03
450,16,1264,2022-01-07,2022-02-08,2022-02-15,283,Received,92.3
451,52,1609,2025-07-06,2025-08-03,2025-08-11,138,Received,116.12
452,183,415,2023-12-23,2024-01-17,2024-01-27,137,Received,68.28
453,96,923,2021-04-14,2021-05-23,NULL,692,Ordered,194.56
454,244,497,2019-02-17,2019-03-05,2019-03-11,443,Received,53.75
455,18,1146,2019-01-05,2019-02-06,2019-02-13,1111,Received,45.72
456,198,1316,2022-12-01,2022-12-23,NULL,2079,Pending,23.13
457,166,630,2024-03-13,2024-04-03,2024-04-11,626,Received,61.18
458,138,1187,2021-10-02,2021-10-27,2021-10-29,681,Received,30.59
459,26,616,2022-10-22,2022-11-17,2022-11-27,930,Received,116.92
460,63,1988,2019-04-15,2019-05-26,2019-05-24,590,Received,28.43
461,26,616,2017-04-25,2017-05-20,NULL,608,Cancelled,115.06
462,212,783,2019-05-25,2019-06-08,2019-06-08,646,Received,82.58
463,145,511,2019-04-04,2019-05-09,2019-05-17,1271,Received,6.38
464,187,413,2019-09-26,2019-11-02,NULL,342,Ordered,209.16
465,132,1919,2021-12-10,2022-01-22,2022-01-25,736,Received,87.96
466,48,1585,2017-12-03,2017-12-24,2017-12-25,326,Received,39.07
467,107,1745,2018-11-07,2018-12-05,2018-12-09,2681,Delayed,24.63
468,165,1737,2023-06-24,2023-07-31,2023-08-05,2401,Received,27.13
469,140,379,2023-08-09,2023-09-05,NULL,2640,Ordered,28.32
470,22,307,2017-03-07,2017-03-26,2017-03-31,259,Received,210.63
471,17,1154,2020-08-12,2020-09-02,2020-09-07,307,Received,55.11
472,47,1693,2021-12-19,2022-01-11,2022-01-21,219,Received,53.51
473,161,90,2020-09-11,2020-10-08,NULL,2290,Ordered,23.93
474,5,1824,2018-08-10,2018-09-21,NULL,4704,Pending,52.03
475,14,33,2020-09-27,2020-11-06,2020-11-03,788,Received,66.95
476,32,339,2025-08-03,2025-09-05,NULL,106,Ordered,182.21
477,220,590,2022-05-19,2022-06-15,2022-06-12,817,Received,106.57
478,247,1598,2023-06-30,2023-07-18,2023-07-15,241,Received,100.13
479,70,1330,2025-02-08,2025-03-24,2025-03-27,1609,Received,73.13
480,121,1607,2024-03-12,2024-04-21,2024-04-24,3592,Received,142.97
481,204,1352,2020-05-05,2020-06-12,2020-06-19,236,Received,17.63
482,44,1084,2016-08-06,2016-09-11,2016-09-16,1543,Received,70.91
483,24,200,2020-01-21,2020-02-18,NULL,711,Pending,251.9
484,86,372,2024-01-28,2024-03-11,NULL,644,Ordered,115.45
485,107,1814,2025-01-27,2025-03-06,NULL,1617,Pending,47.06
486,113,1085,2026-01-27,2026-02-19,2026-02-27,763,Received,35.91
487,160,267,2020-09-23,2020-11-02,2020-10-30,237,Received,191.86
488,59,1294,2024-01-06,2024-01-26,2024-01-30,820,Received,115.19
489,106,462,2022-01-01,2022-01-18,2022-01-15,339,Received,115.09
490,213,765,2022-07-28,2022-08-24,NULL,773,Ordered,40.52
491,17,27,2018-09-29,2018-10-31,2018-11-08,691,Received,19.57
492,16,1636,2018-09-25,2018-10-29,2018-10-28,1167,Received,17.08
493,204,1461,2020-11-24,2020-12-22,2020-12-23,705,Received,15.05
494,91,1206,2016-10-30,2016-11-24,2016-11-27,196,Received,30.12
495,111,1973,2019-11-25,2019-12-31,2020-01-07,1174,Delayed,15.05
496,160,327,2023-05-01,2023-06-04,NULL,714,Ordered,47.74
497,203,1603,2020-07-31,2020-09-07,2020-09-12,561,Received,80.22
498,71,1712,2018-03-10,2018-04-12,NULL,1048,Pending,35.17
499,204,615,2021-03-19,2021-04-05,2021-04-08,237,Received,46.13
500,86,1811,2017-10-25,2017-12-02,2017-12-02,180,Received,37.09
501,147,1862,2022-10-06,2022-11-17,NULL,841,Pending,102.74
502,193,1801,2016-10-22,2016-11-17,2016-11-20,1334,Received,249.06
503,63,557,2020-06-24,2020-07-10,NULL,2606,Pending,40.97
504,64,338,2022-03-08,2022-04-04,2022-04-14,720,Received,165.02
505,131,242,2016-10-23,2016-11-06,2016-11-06,340,Received,195.95
506,208,806,2022-12-19,2023-02-01,2023-02-09,2175,Delayed,146.4
507,14,33,2017-11-23,2018-01-01,2018-01-06,389,Delayed,65.37
508,9,1306,2021-02-26,2021-04-05,2021-04-12,367,Received,115.98
509,183,625,2017-01-15,2017-02-21,2017-02-25,922,Received,93.22
510,192,301,2020-04-30,2020-06-13,NULL,516,Ordered,54.3
511,9,1992,2018-08-28,2018-10-04,2018-10-01,326,Received,65.03
512,108,546,2019-10-22,2019-11-14,2019-11-19,3920,Received,134.46
513,60,1439,2024-02-25,2024-03-28,2024-03-30,2533,Received,41.29
514,206,228,2020-04-30,2020-05-29,2020-06-05,445,Received,78.93
515,219,1482,2024-01-23,2024-02-22,NULL,2828,Ordered,9.44
516,13,1301,2024-11-10,2024-12-25,2025-01-02,273,Received,16.19
517,76,1254,2019-01-23,2019-02-14,NULL,655,Ordered,78.66
518,103,53,2017-05-11,2017-05-28,2017-06-07,897,Received,51.63
519,193,64,2016-09-24,2016-10-08,2016-10-18,239,Received,194.89
520,132,959,2021-12-07,2021-12-30,2022-01-04,223,Received,26.03
521,112,292,2026-07-16,2026-08-29,NULL,2379,Ordered,18.01
522,204,1352,2020-01-15,2020-02-24,2020-02-29,648,Received,17.37
523,18,1146,2023-01-15,2023-02-16,2023-02-26,981,Received,46.42
524,147,551,2024-05-08,2024-06-02,2024-05-31,346,Received,83.07
525,1,1443,2023-01-21,2023-02-16,2023-02-17,373,Received,32.57
526,39,928,2024-01-31,2024-03-10,2024-03-13,349,Received,83.55
527,91,1911,2026-01-13,2026-02-10,2026-02-20,1438,Received,230.44
528,48,1420,2018-07-14,2018-07-30,2018-08-02,587,Received,54.73
529,144,1735,2016-09-28,2016-10-15,2016-10-23,1123,Received,26.12
530,22,1345,2018-01-23,2018-03-05,2018-03-07,295,Received,89.8
531,191,1613,2017-10-20,2017-11-05,2017-11-15,4395,Received,59.17
532,100,1073,2023-03-27,2023-04-27,2023-04-25,2796,Received,48.73
533,228,269,2022-03-07,2022-03-23,2022-04-02,312,Received,61.69
534,83,1476,2018-09-20,2018-10-13,NULL,915,Ordered,28.3
535,111,1659,2023-07-15,2023-08-02,2023-08-08,896,Received,96.7
536,9,1960,2024-03-17,2024-04-21,2024-04-29,805,Received,105.93
537,247,445,2018-03-20,2018-04-08,2018-04-10,995,Received,103.75
538,192,301,2022-08-12,2022-09-09,NULL,1357,Pending,54.41
539,59,408,2024-01-08,2024-02-16,2024-02-18,379,Delayed,110.38
540,185,1839,2017-09-07,2017-10-19,2017-10-21,868,Received,46.0
541,29,172,2024-09-24,2024-11-04,2024-11-10,551,Received,14.26
542,137,1864,2026-03-10,2026-04-11,NULL,268,Ordered,231.35
543,47,1693,2017-08-14,2017-09-14,2017-09-22,257,Received,54.92
544,223,642,2016-10-17,2016-11-24,2016-11-22,731,Received,24.79
545,144,81,2019-08-29,2019-10-10,2019-10-11,278,Received,45.14
546,99,494,2023-04-25,2023-05-20,2023-05-25,517,Received,118.33
547,13,1083,2026-02-14,2026-03-06,2026-03-08,711,Received,52.39
548,103,1764,2020-07-03,2020-08-06,NULL,3889,Pending,122.55
549,33,1072,2023-09-09,2023-10-17,NULL,2488,Ordered,141.59
550,36,864,2017-04-19,2017-05-13,NULL,1301,Ordered,22.09
551,114,1159,2023-06-12,2023-07-15,2023-07-14,990,Received,64.36
552,208,1163,2022-10-24,2022-11-24,2022-11-28,3458,Received,87.34
553,122,67,2017-07-23,2017-08-22,2017-08-30,708,Delayed,107.26
554,193,1863,2024-04-06,2024-05-02,2024-05-01,910,Received,43.87
555,139,404,2025-01-16,2025-02-20,NULL,774,Pending,74.95
556,121,456,2022-07-18,2022-08-29,2022-09-08,1615,Received,125.62
557,15,559,2017-10-01,2017-11-03,2017-11-11,743,Received,92.59
558,222,699,2026-05-18,2026-06-12,2026-06-14,1396,Delayed,167.58
559,215,76,2024-05-13,2024-06-27,2024-07-06,485,Delayed,43.38
560,243,1094,2020-01-05,2020-02-05,NULL,333,Pending,124.37
561,29,226,2020-10-27,2020-11-22,2020-11-27,2453,Received,9.36
562,98,1056,2020-03-30,2020-04-14,2020-04-18,529,Delayed,66.04
563,250,1335,2021-08-07,2021-09-18,NULL,241,Ordered,70.1
564,65,942,2019-12-14,2020-01-23,NULL,2980,Ordered,134.1
565,181,308,2025-01-13,2025-02-11,2025-02-10,872,Received,57.73
566,56,402,2024-10-05,2024-10-23,2024-10-29,920,Received,193.12
567,94,1029,2017-08-05,2017-09-14,2017-09-23,818,Received,71.81
568,217,1136,2026-02-23,2026-03-14,2026-03-14,3408,Received,119.45
569,180,555,2022-11-23,2022-12-17,2022-12-14,1421,Received,103.06
570,183,1415,2024-10-29,2024-12-07,2024-12-09,540,Delayed,109.7
571,139,498,2023-08-12,2023-09-01,2023-09-02,1162,Received,120.51
572,94,1029,2020-11-22,2020-12-20,2020-12-23,795,Received,68.35
573,36,370,2023-11-17,2023-12-10,2023-12-07,1410,Received,21.8
574,32,313,2026-03-12,2026-04-21,2026-04-19,390,Delayed,234.3
575,113,101,2019-03-29,2019-05-04,2019-05-08,4768,Received,95.5
576,32,443,2024-08-15,2024-09-28,2024-09-26,1026,Received,39.83
577,41,1564,2021-12-02,2022-01-05,2022-01-02,1442,Received,145.74
578,125,1835,2021-05-17,2021-06-01,NULL,1486,Pending,216.0
579,9,1709,2020-11-23,2020-12-17,2020-12-25,278,Delayed,9.8
580,198,1379,2023-11-07,2023-12-01,2023-12-04,2399,Received,113.07
581,116,1796,2019-03-23,2019-05-01,2019-04-30,542,Received,20.1
582,156,392,2025-01-21,2025-03-01,2025-03-07,4182,Received,65.52
583,237,1137,2024-11-05,2024-12-16,2024-12-24,670,Received,197.73
584,66,1548,2017-05-28,2017-06-15,2017-06-24,291,Received,17.9
585,196,1340,2025-05-10,2025-06-16,2025-06-20,1473,Received,124.73
586,160,1160,2018-12-23,2019-02-06,2019-02-13,895,Received,88.26
587,94,1794,2021-03-09,2021-04-17,2021-04-19,568,Received,69.14
588,151,793,2022-08-23,2022-09-17,NULL,709,Pending,51.84
589,18,46,2020-04-30,2020-05-19,NULL,588,Ordered,236.48
590,207,496,2016-10-28,2016-11-30,2016-12-02,4684,Received,133.79
591,13,883,2025-01-18,2025-02-25,2025-02-24,533,Received,49.48
592,14,770,2018-05-11,2018-06-05,2018-06-10,760,Received,39.84
593,187,413,2018-08-29,2018-09-23,2018-09-27,483,Received,214.12
594,48,345,2024-07-08,2024-08-11,NULL,986,Pending,101.58
595,126,1588,2019-12-11,2020-01-16,2020-01-20,886,Delayed,21.88
596,52,1155,2025-05-05,2025-06-19,2025-06-23,960,Received,40.01
597,193,1103,2023-07-21,2023-09-01,2023-08-30,551,Received,30.73
598,69,310,2019-04-21,2019-05-23,2019-05-23,272,Received,97.3
599,232,410,2016-08-22,2016-10-04,2016-10-13,1225,Received,87.36
600,73,536,2026-01-08,2026-01-29,2026-01-30,1702,Received,38.86
601,126,1957,2017-05-24,2017-06-09,NULL,547,Ordered,68.03
602,94,68,2023-09-28,2023-11-08,2023-11-18,353,Received,101.8
603,250,1915,2021-06-04,2021-07-07,NULL,638,Pending,35.16
604,208,348,2024-02-14,2024-03-21,NULL,1461,Pending,28.12
605,228,520,2023-06-12,2023-07-11,2023-07-19,459,Received,16.14
606,127,361,2022-12-31,2023-02-10,2023-02-09,523,Received,88.09
607,220,1746,2021-06-12,2021-06-29,2021-07-04,651,Received,68.27
608,232,800,2024-06-20,2024-07-14,2024-07-22,1272,Received,178.48
609,24,444,2017-06-20,2017-07-21,2017-07-26,1491,Delayed,27.3
610,151,1699,2018-10-03,2018-10-23,2018-11-01,221,Received,134.17
611,147,1546,2023-06-17,2023-07-18,NULL,986,Pending,22.42
612,111,1419,2019-08-08,2019-08-30,2019-09-07,606,Received,21.84
613,53,163,2022-05-10,2022-06-18,2022-06-24,2771,Received,24.31
614,45,1258,2021-04-09,2021-05-19,2021-05-17,290,Received,76.3
615,204,1178,2021-11-06,2021-12-15,2021-12-16,998,Received,20.02
616,47,561,2020-10-17,2020-11-23,2020-11-27,102,Received,31.24
617,127,361,2023-12-31,2024-01-19,NULL,1460,Ordered,85.29
618,190,1251,2019-11-06,2019-12-12,NULL,914,Pending,38.09
619,13,1019,2023-07-27,2023-08-23,2023-09-02,374,Delayed,23.61
620,88,139,2019-04-01,2019-05-05,NULL,691,Pending,13.37
621,214,805,2019-01-20,2019-02-11,2019-02-15,798,Received,14.56
622,139,1828,2017-09-29,2017-10-16,2017-10-23,1041,Received,87.99
623,228,957,2018-06-19,2018-07-04,2018-07-14,567,Received,49.39
624,199,253,2017-09-25,2017-10-09,NULL,805,Cancelled,67.01
625,144,81,2021-11-24,2021-12-16,NULL,661,Pending,46.08
626,249,274,2024-02-29,2024-03-19,NULL,3546,Ordered,29.69
627,4,1413,2018-05-23,2018-06-16,2018-06-23,816,Received,39.47
628,61,1212,2018-09-14,2018-10-12,2018-10-10,101,Received,113.52
629,147,950,2021-05-19,2021-06-15,2021-06-14,631,Received,120.65
630,5,581,2023-10-14,2023-11-25,2023-12-03,1487,Received,30.2
631,87,931,2026-04-22,2026-06-02,NULL,568,Ordered,23.92
632,183,121,2021-10-14,2021-11-21,2021-11-30,420,Received,68.24
633,70,1330,2019-05-15,2019-06-21,NULL,1590,Pending,72.81
634,86,1888,2017-07-18,2017-08-10,2017-08-16,765,Received,43.18
635,213,1344,2018-06-25,2018-07-19,2018-07-27,820,Received,9.54
636,13,717,2018-10-24,2018-12-03,2018-12-07,188,Received,86.74
637,94,1937,2018-05-02,2018-05-22,2018-05-20,493,Received,43.94
638,204,851,2016-09-05,2016-10-11,2016-10-13,353,Delayed,16.38
639,179,1143,2021-11-18,2021-12-19,2021-12-19,1328,Received,27.67
640,61,1212,2019-04-14,2019-05-16,NULL,968,Ordered,113.37
641,74,874,2026-04-14,2026-05-17,2026-05-23,1804,Received,21.11
642,147,1705,2022-01-27,2022-02-28,2022-03-09,345,Received,12.42
643,72,84,2023-07-07,2023-08-21,2023-08-21,1316,Received,7.32
644,212,1669,2017-10-20,2017-11-07,2017-11-04,748,Received,17.83
645,190,1180,2025-03-23,2025-04-14,2025-04-24,848,Received,62.22
646,147,211,2021-06-13,2021-07-08,NULL,888,Ordered,89.35
647,59,1994,2025-04-08,2025-04-26,2025-04-24,320,Received,65.42
648,154,248,2022-04-13,2022-04-29,2022-05-08,686,Delayed,28.36
649,247,1591,2021-03-26,2021-05-05,2021-05-08,1198,Received,159.43
650,35,1932,2020-12-11,2021-01-03,2021-01-04,516,Received,69.69
651,193,1103,2018-05-20,2018-06-12,2018-06-15,1430,Received,30.79
652,115,1538,2017-01-19,2017-02-06,2017-02-09,588,Received,22.4
653,9,537,2025-12-13,2025-12-30,2026-01-02,726,Received,59.51
654,86,1592,2021-04-26,2021-05-13,2021-05-21,279,Received,17.34
655,49,1324,2024-10-05,2024-10-26,2024-10-25,435,Received,34.03
656,246,846,2020-07-18,2020-09-01,2020-09-06,630,Delayed,229.02
657,49,22,2017-04-12,2017-05-06,2017-05-14,650,Received,33.8
658,51,1981,2022-11-01,2022-11-22,NULL,1958,Ordered,37.9
659,204,191,2017-01-27,2017-02-27,2017-02-28,690,Received,51.31
660,44,363,2018-01-12,2018-01-30,2018-02-04,4592,Received,138.78
661,239,892,2022-03-03,2022-03-27,2022-03-28,687,Received,119.57
662,179,963,2019-07-30,2019-08-20,2019-08-25,125,Received,42.89
663,128,844,2026-06-24,2026-07-23,2026-07-25,407,Received,62.56
664,230,1527,2017-09-21,2017-10-16,2017-10-26,1442,Delayed,90.43
665,175,703,2024-03-08,2024-04-17,2024-04-17,837,Received,99.86
666,49,22,2022-08-08,2022-09-11,2022-09-09,344,Received,33.12
667,163,1490,2024-06-12,2024-06-29,2024-07-08,194,Received,139.57
668,106,462,2018-10-18,2018-11-26,2018-11-30,892,Received,120.48
669,22,466,2021-10-06,2021-11-08,2021-11-13,855,Received,46.5
670,235,977,2021-01-16,2021-02-11,2021-02-20,2487,Received,44.55
671,18,1541,2020-12-19,2021-01-31,2021-02-04,500,Received,207.49
672,171,1595,2025-02-21,2025-03-22,2025-03-25,1209,Received,94.06
673,112,473,2026-06-10,2026-07-16,2026-07-24,1572,Received,3.33
674,212,1176,2019-08-05,2019-08-19,NULL,729,Ordered,38.81
675,52,367,2022-10-01,2022-10-21,2022-10-21,161,Received,89.69
676,79,1738,2022-08-20,2022-09-12,NULL,574,Ordered,85.47
677,214,1359,2023-12-10,2024-01-19,NULL,865,Ordered,63.32
678,232,800,2026-01-06,2026-01-25,2026-01-30,907,Received,175.58
679,94,748,2018-08-14,2018-09-01,2018-08-29,233,Received,83.95
680,32,339,2018-08-25,2018-09-23,2018-10-03,904,Received,180.72
681,157,538,2023-02-22,2023-03-28,2023-03-29,2160,Received,119.18
682,175,102,2018-02-09,2018-03-03,NULL,259,Ordered,30.24
683,22,295,2018-04-11,2018-05-01,2018-05-05,347,Received,93.65
684,187,480,2017-04-16,2017-05-22,2017-05-22,1048,Delayed,107.73
685,83,901,2016-07-25,2016-08-24,NULL,723,Pending,92.32
686,167,453,2021-01-16,2021-02-01,2021-02-11,1247,Received,117.42
687,215,1121,2022-06-24,2022-07-23,2022-07-26,793,Delayed,98.7
688,109,1867,2019-06-14,2019-07-17,2019-07-16,1856,Received,13.85
689,80,244,2018-11-08,2018-12-20,2018-12-25,1046,Received,92.98
690,137,273,2023-08-11,2023-08-31,NULL,124,Pending,69.06
691,86,393,2023-07-28,2023-08-14,NULL,233,Pending,32.21
692,244,1246,2021-01-29,2021-02-24,NULL,745,Pending,32.23
693,99,921,2023-06-01,2023-06-20,2023-06-21,176,Received,67.98
694,212,501,2025-10-12,2025-10-27,NULL,1422,Cancelled,69.09
695,18,1541,2024-06-01,2024-07-13,NULL,779,Pending,189.59
696,248,1315,2022-10-16,2022-11-06,2022-11-10,4048,Received,85.87
697,48,1910,2023-02-25,2023-04-05,2023-04-08,276,Received,117.97
698,39,651,2025-11-16,2025-12-22,2025-12-21,556,Received,103.05
699,36,1288,2020-10-16,2020-11-08,2020-11-14,2851,Received,22.74
700,105,1305,2021-12-26,2022-01-27,2022-02-01,559,Received,36.3
701,184,1353,2023-01-06,2023-02-06,2023-02-09,2353,Received,45.71
702,94,1949,2025-08-16,2025-09-14,2025-09-23,119,Received,79.46
703,197,736,2024-10-21,2024-11-28,NULL,657,Ordered,96.92
704,174,1657,2017-04-02,2017-05-17,2017-05-23,895,Received,24.37
705,70,387,2018-03-14,2018-04-14,2018-04-16,740,Received,67.89
706,165,609,2019-08-13,2019-09-13,2019-09-17,2592,Received,44.57
707,149,1326,2024-01-11,2024-02-08,2024-02-06,1187,Delayed,23.34
708,220,1746,2022-03-26,2022-04-26,2022-05-05,157,Received,72.71
709,131,1077,2019-06-05,2019-07-03,2019-07-12,455,Received,69.68
710,86,1640,2017-10-13,2017-11-07,2017-11-09,814,Received,88.95
711,29,1259,2023-06-05,2023-07-11,2023-07-08,1640,Delayed,33.46
712,208,1163,2023-07-16,2023-08-08,2023-08-08,4532,Received,87.8
713,80,244,2025-12-19,2026-01-21,2026-01-18,576,Received,91.46
714,91,852,2021-07-18,2021-08-15,2021-08-19,1357,Received,154.06
715,231,287,2021-06-23,2021-07-19,NULL,463,Pending,77.49
716,85,490,2017-05-05,2017-06-08,2017-06-07,780,Received,19.55
717,160,327,2016-12-08,2016-12-29,NULL,248,Pending,49.92
718,1,1646,2020-11-10,2020-12-17,NULL,700,Ordered,72.17
719,94,1716,2019-10-06,2019-10-26,2019-10-28,261,Received,86.53
720,116,1334,2019-01-16,2019-02-26,NULL,764,Ordered,39.78
721,201,1377,2017-06-14,2017-07-18,2017-07-23,1356,Received,236.67
